,PRODUCTOID,PRODUCTO,PRODUCTOCODIGO,DEPOSITOID,DEPOSITO,SUPERFICIE,CANTIDAD1,UNIDAD1,CANTIDAD2,UNIDAD2,PUNTOREPOSICION,CANTIDADSTOCKAREPONER,LUGARID,LUGAR,RELACIONCANTIDADES,CARGA,MONEDA,COTIZACION,PRECIOUNIDADSTOCK1,PRECIOUNIDADSTOCK2,IMPORTE,PRODUCTORAMA1,PRODUCTORAMA2,PRODUCTORAMA3,PRODUCTORAMAN,DEPOSITORAMA1,DEPOSITORAMA2,DEPOSITORAMA3,DEPOSITORAMAN,PARTIDA,CARGACANTIDAD1PORSUPERFICIE,PARTIDA_ALTA,PARTIDA_VTO,ORGANIZACIONID,ORGANIZACION,CUENTA,TENENCIA,PARTIDAID,STOCKMINIMO,CONCEPTOPRODUCTO,MARCA,SUBFAMILIA,FAMILIA,RUBRO,ACTIVO
582,1013,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 07,SQFDQ-IV 07,112,OMNIMEDICA CENTRAL,,5.0,Unidades,0.0,,6.0,1.0,,,0.0,0.0,Dólares,135.0,121500.0,0.0,607500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
583,1014,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 08,SQFDQ-IV 08,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,8.0,6.0,,,0.0,0.0,Dólares,135.0,121500.0,0.0,243000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
584,1015,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 09,SQFDQ-IV 09,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,8.0,8.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
585,1016,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 10,SQFDQ-IV 10,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,6.0,4.0,,,0.0,0.0,Dólares,135.0,121500.0,0.0,243000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
586,1017,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 12,SQFDQ-IV 12,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,9.0,9.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
587,1018,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 14,SQFDQ-IV 14,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,9.0,9.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
588,1019,VSD OCCLUDER MEMBRANOSO EXCENTRICO PARA CIV 16,SQFDQ-IV 16,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,CIV,LEPU,CARDIOLOGIA,True
589,1020,PLUG OCCLUDER SIN TIP 04,WTXGSFDQ-I 04,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,False
590,1028,PLUG OCCLUDER SIN TIP 20,WTXGSFDQ-I 20,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,False
591,1030,PLUG OCCLUDER CON TIP 04,XGSFDQ-I 04,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
592,1030,PLUG OCCLUDER CON TIP 04,XGSFDQ-I 04,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
593,1031,PLUG OCCLUDER CON TIP 06,XGSFDQ-I 06,112,OMNIMEDICA CENTRAL,,5.0,Unidades,0.0,,6.0,1.0,,,0.0,0.0,Dólares,135.0,108000.0,0.0,540000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
594,1031,PLUG OCCLUDER CON TIP 06,XGSFDQ-I 06,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
595,1032,PLUG OCCLUDER CON TIP 08,XGSFDQ-I 08,112,OMNIMEDICA CENTRAL,,7.0,Unidades,0.0,,4.0,0.0,,,0.0,0.0,Dólares,135.0,108000.0,0.0,756000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
596,1032,PLUG OCCLUDER CON TIP 08,XGSFDQ-I 08,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
597,1033,PLUG OCCLUDER CON TIP 10,XGSFDQ-I 10,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,4.0,2.0,,,0.0,0.0,Dólares,135.0,108000.0,0.0,216000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
598,1033,PLUG OCCLUDER CON TIP 10,XGSFDQ-I 10,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
599,1034,PLUG OCCLUDER CON TIP 12,XGSFDQ-I 12,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
600,1034,PLUG OCCLUDER CON TIP 12,XGSFDQ-I 12,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
601,1035,PLUG OCCLUDER CON TIP 14,XGSFDQ-I 14,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
602,1035,PLUG OCCLUDER CON TIP 14,XGSFDQ-I 14,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
603,1036,PLUG OCCLUDER CON TIP 16,XGSFDQ-I 16,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
604,1037,PLUG OCCLUDER CON TIP 18,XGSFDQ-I 18,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
605,1038,PLUG OCCLUDER CON TIP 20,XGSFDQ-I 20,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,2.0,1.0,,,0.0,0.0,Dólares,135.0,108000.0,0.0,108000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
606,1038,PLUG OCCLUDER CON TIP 20,XGSFDQ-I 20,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
607,1039,PLUG OCCLUDER CON TIP 22,XGSFDQ-I 22,112,OMNIMEDICA CENTRAL,,4.0,Unidades,0.0,,3.0,0.0,,,0.0,0.0,Dólares,135.0,108000.0,0.0,432000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PLUG,LEPU,CARDIOLOGIA,True
608,1040,PDA OCCLUDER TUBULAR CON TIP 05,WBFDQ-I 05,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,2.0,0.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,202500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
609,1041,PDA OCCLUDER TUBULAR CON TIP 06,WBFDQ-I 06,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,2.0,0.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,202500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
610,1042,PDA OCCLUDER TUBULAR CON TIP 07,WBFDQ-I 07,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,3.0,1.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,202500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
611,1043,PDA OCCLUDER TUBULAR CON TIP 08,WBFDQ-I 08,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,2.0,0.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,202500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
612,1044,PDA OCCLUDER TUBULAR CON TIP 09,WBFDQ-I 09,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,2.0,1.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
613,1045,PDA OCCLUDER TUBULAR CON TIP 10,WBFDQ-I 10,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,1.0,1.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
614,1045,PDA OCCLUDER TUBULAR CON TIP 10,WBFDQ-I 10,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
615,1046,PDA OCCLUDER TUBULAR CON TIP 11,WBFDQ-I 11,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
616,1047,PDA OCCLUDER TUBULAR CON TIP 12,WBFDQ-I 12,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,2.0,1.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
617,1047,PDA OCCLUDER TUBULAR CON TIP 12,WBFDQ-I 12,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
618,1048,PDA OCCLUDER TUBULAR CON TIP 13,WBFDQ-I 13,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
619,1049,PDA OCCLUDER TUBULAR CON TIP 14,WBFDQ-I 14,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,2.0,0.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,202500.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
620,1050,PDA OCCLUDER TUBULAR CON TIP 16,WBFDQ-I 16,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,3.0,2.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
621,1050,PDA OCCLUDER TUBULAR CON TIP 16,WBFDQ-I 16,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
622,1051,PDA OCCLUDER TUBULAR CON TIP 18,WBFDQ-I 18,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
623,1052,PDA OCCLUDER TUBULAR CON TIP 20,WBFDQ-I 20,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,2.0,1.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
624,1053,PDA OCCLUDER TUBULAR CON TIP 22,WBFDQ-I 22,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
625,1059,PDA OCCLUDER TUBULAR SIN TIP 10,WTWBFDQ-I 10,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,False
626,1065,PDA OCCLUDER TUBULAR SIN TIP 18,WTWBFDQ-I 18,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,False
627,1067,PDA OCCLUDER CONICO CON TIP 04-06,WBFDQ-II 0406,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
628,1068,PDA OCCLUDER CONICO CON TIP 06-08,WBFDQ-II 0608,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
629,1069,PDA OCCLUDER CONICO CON TIP 08-10,WBFDQ-II 0810,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,3.0,2.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
630,1070,PDA OCCLUDER CONICO CON TIP 10-12,WBFDQ-II 1012,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,2.0,1.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
631,1071,PDA OCCLUDER CONICO CON TIP 12-14,WBFDQ-II 1214,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
632,1072,PDA OCCLUDER CONICO CON TIP 14-16,WBFDQ-II 1416,112,OMNIMEDICA CENTRAL,,1.0,Unidades,0.0,,2.0,1.0,,,0.0,0.0,Dólares,135.0,101250.0,0.0,101250.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
633,1072,PDA OCCLUDER CONICO CON TIP 14-16,WBFDQ-II 1416,141,BANCO DE PENDIENTES ,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
634,1073,PDA OCCLUDER CONICO CON TIP 16-18,WBFDQ-II 1618,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
635,1074,PDA OCCLUDER CONICO CON TIP 18-20,WBFDQ-II 1820,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,2.0,2.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
636,1075,PDA OCCLUDER CONICO CON TIP 20-22,WBFDQ-II 2022,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,3.0,3.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,True
637,1079,PDA OCCLUDER CONICO SIN TIP 10-12,WTWBFDQ-II 1012,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,0.0,0.0,,,0.0,0.0,Pesos,1.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PDA,LEPU,CARDIOLOGIA,False
638,1085,PFO OCCLUDER CON TIP 18,LYKFDQ-I 18,112,OMNIMEDICA CENTRAL,,2.0,Unidades,0.0,,6.0,4.0,,,0.0,0.0,Dólares,135.0,108000.0,0.0,216000.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PFO,LEPU,CARDIOLOGIA,True
639,1086,PFO OCCLUDER CON TIP 24,LYKFDQ-I 24,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,6.0,6.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PFO,LEPU,CARDIOLOGIA,True
640,1087,PFO OCCLUDER CON TIP 30,LYKFDQ-I 30,112,OMNIMEDICA CENTRAL,,0.0,Unidades,0.0,,7.0,7.0,,,0.0,0.0,Dólares,135.0,0.0,0.0,0.0,,,,,,,,,,0.0,01-01-1900,01-01-1900,,,Mercadería en Stock Bienes Importados,0.0,0,0.0,Prod. Venta/Compra/Stock,Memo Part,PFO,LEPU,CARDIOLOGIA,True
